BillingAccountId,ChargePeriodStart,ChargePeriodEnd,ProviderName,ServiceCategory,ServiceName,ResourceId,ResourceName,ResourceType,RegionId,ConsumedQuantity,ConsumedUnit,PricingCategory,ListCost,BilledCost,EffectiveCost,BillingCurrency,Tags,x_UtilizationPct
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,12.44,USD,On-Demand,12.4400,12.4400,12.4400,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,16.34,USD,On-Demand,16.3448,16.3448,16.3448,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,33.66,USD,On-Demand,33.6574,33.6574,33.6574,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,24.9881,14.9929,14.9929,USD,"{""env"":""prod"",""team"":""web""}",66.8
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,29.4485,29.4485,29.4485,USD,"{""env"":""prod"",""team"":""api""}",53.1
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,18.2345,18.2345,18.2345,USD,"{""env"":""staging"",""team"":""web""}",13.9
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,80.72,USD,On-Demand,80.7233,80.7233,80.7233,USD,"{""env"":""prod"",""team"":""data""}",56.4
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,20.99,USD,On-Demand,20.9880,20.9880,20.9880,USD,"{""env"":""prod"",""team"":""api""}",16.7
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1386.5,GB-Month,On-Demand,27.7292,27.7292,27.7292,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1717.5,GB-Month,On-Demand,34.3494,34.3494,34.3494,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,19.3436,19.3436,19.3436,USD,"{""env"":""prod"",""team"":""web""}",55.7
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,10.6459,10.6459,10.6459,USD,"{""env"":""prod"",""team"":""api""}",29.1
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,31.46,USD,On-Demand,31.4607,31.4607,31.4607,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,38.0142,38.0142,38.0142,USD,"{""env"":""prod"",""team"":""api""}",58.8
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,16.0149,16.0149,16.0149,USD,"{""env"":""prod"",""team"":""web""}",47.2
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,4.8838,4.8838,4.8838,USD,"{""env"":""dev"",""team"":""platform""}",5.6
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,39.01,USD,On-Demand,39.0054,39.0054,39.0054,USD,"{""env"":""prod"",""team"":""data""}",57.6
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,24.27,USD,On-Demand,24.2704,24.2704,24.2704,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,978.3,GB-Month,On-Demand,19.5670,19.5670,19.5670,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,682.6,GB-Month,On-Demand,13.6512,13.6512,13.6512,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,13.2077,13.2077,13.2077,USD,"{""env"":""prod"",""team"":""api""}",35.9
acct-0001,2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,30.96,USD,On-Demand,30.9644,30.9644,30.9644,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,43.4567,26.0740,26.0740,USD,"{""env"":""prod"",""team"":""api""}",67.3
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,29.0291,29.0291,29.0291,USD,"{""env"":""prod"",""team"":""web""}",38.0
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,14.8759,14.8759,14.8759,USD,"{""env"":""staging"",""team"":""web""}",6.5
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,15.0085,15.0085,15.0085,USD,"{""env"":""dev"",""team"":""platform""}",11.1
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,46.67,USD,On-Demand,46.6733,46.6733,46.6733,USD,"{""env"":""prod"",""team"":""data""}",82.0
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,13.42,USD,On-Demand,13.4214,13.4214,13.4214,USD,"{""env"":""prod"",""team"":""data""}",19.1
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,522.5,GB-Month,On-Demand,10.4508,10.4508,10.4508,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1895.7,GB-Month,On-Demand,37.9141,37.9141,37.9141,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,26.32,USD,On-Demand,26.3167,26.3167,26.3167,USD,"{""env"":""prod"",""team"":""api""}",59.7
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,11.6,USD,On-Demand,11.6000,11.6000,11.6000,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,16.86,USD,On-Demand,16.8613,16.8613,16.8613,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,39.49,USD,On-Demand,39.4901,39.4901,39.4901,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,26.2377,15.7426,15.7426,USD,"{""env"":""prod"",""team"":""web""}",75.5
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,31.6152,31.6152,31.6152,USD,"{""env"":""prod"",""team"":""api""}",60.9
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,16.2368,16.2368,16.2368,USD,"{""env"":""staging"",""team"":""web""}",12.5
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,81.61,USD,On-Demand,81.6095,81.6095,81.6095,USD,"{""env"":""prod"",""team"":""data""}",50.6
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,23.66,USD,On-Demand,23.6625,23.6625,23.6625,USD,"{""env"":""prod"",""team"":""api""}",47.1
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1366.8,GB-Month,On-Demand,27.3354,27.3354,27.3354,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1720.9,GB-Month,On-Demand,34.4177,34.4177,34.4177,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,18.5382,18.5382,18.5382,USD,"{""env"":""prod"",""team"":""web""}",51.7
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,10.3013,10.3013,10.3013,USD,"{""env"":""prod"",""team"":""api""}",27.2
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,28.46,USD,On-Demand,28.4647,28.4647,28.4647,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,38.5889,38.5889,38.5889,USD,"{""env"":""prod"",""team"":""api""}",66.6
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,16.7954,16.7954,16.7954,USD,"{""env"":""prod"",""team"":""web""}",48.5
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,5.2516,5.2516,5.2516,USD,"{""env"":""dev"",""team"":""platform""}",7.3
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,34.86,USD,On-Demand,34.8574,34.8574,34.8574,USD,"{""env"":""prod"",""team"":""data""}",41.8
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,28.33,USD,On-Demand,28.3314,28.3314,28.3314,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,970,GB-Month,On-Demand,19.3996,19.3996,19.3996,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,698.7,GB-Month,On-Demand,13.9744,13.9744,13.9744,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,12.7529,12.7529,12.7529,USD,"{""env"":""prod"",""team"":""api""}",34.1
acct-0001,2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,28.55,USD,On-Demand,28.5491,28.5491,28.5491,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,45.7853,27.4712,27.4712,USD,"{""env"":""prod"",""team"":""api""}",80.2
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,22.0138,22.0138,22.0138,USD,"{""env"":""prod"",""team"":""web""}",43.3
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,17.5272,17.5272,17.5272,USD,"{""env"":""staging"",""team"":""web""}",10.4
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,16.8197,16.8197,16.8197,USD,"{""env"":""dev"",""team"":""platform""}",0.0
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,41.44,USD,On-Demand,41.4373,41.4373,41.4373,USD,"{""env"":""prod"",""team"":""data""}",81.2
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,12.02,USD,On-Demand,12.0207,12.0207,12.0207,USD,"{""env"":""prod"",""team"":""data""}",29.5
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,517.4,GB-Month,On-Demand,10.3490,10.3490,10.3490,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1863.7,GB-Month,On-Demand,37.2738,37.2738,37.2738,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,21.74,USD,On-Demand,21.7399,21.7399,21.7399,USD,"{""env"":""prod"",""team"":""api""}",51.7
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,10.21,USD,On-Demand,10.2149,10.2149,10.2149,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,15.39,USD,On-Demand,15.3867,15.3867,15.3867,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,46.87,USD,On-Demand,46.8660,46.8660,46.8660,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,27.6926,16.6156,16.6156,USD,"{""env"":""prod"",""team"":""web""}",75.3
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,30.5036,30.5036,30.5036,USD,"{""env"":""prod"",""team"":""api""}",53.9
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,16.6623,16.6623,16.6623,USD,"{""env"":""staging"",""team"":""web""}",13.7
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,64.77,USD,On-Demand,64.7705,64.7705,64.7705,USD,"{""env"":""prod"",""team"":""data""}",51.9
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,19.18,USD,On-Demand,19.1796,19.1796,19.1796,USD,"{""env"":""prod"",""team"":""api""}",32.8
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1360.3,GB-Month,On-Demand,27.2069,27.2069,27.2069,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1723,GB-Month,On-Demand,34.4593,34.4593,34.4593,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,20.5712,20.5712,20.5712,USD,"{""env"":""prod"",""team"":""web""}",52.4
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,10.4798,10.4798,10.4798,USD,"{""env"":""prod"",""team"":""api""}",27.8
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,29.62,USD,On-Demand,29.6176,29.6176,29.6176,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,41.1524,41.1524,41.1524,USD,"{""env"":""prod"",""team"":""api""}",73.8
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,14.6649,14.6649,14.6649,USD,"{""env"":""prod"",""team"":""web""}",36.6
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,5.8581,5.8581,5.8581,USD,"{""env"":""dev"",""team"":""platform""}",5.4
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,37.28,USD,On-Demand,37.2789,37.2789,37.2789,USD,"{""env"":""prod"",""team"":""data""}",62.0
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,23.19,USD,On-Demand,23.1942,23.1942,23.1942,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,969.8,GB-Month,On-Demand,19.3966,19.3966,19.3966,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,682.3,GB-Month,On-Demand,13.6462,13.6462,13.6462,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,12.3564,12.3564,12.3564,USD,"{""env"":""prod"",""team"":""api""}",35.4
acct-0001,2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,23.72,USD,On-Demand,23.7189,23.7189,23.7189,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,39.2522,23.5513,23.5513,USD,"{""env"":""prod"",""team"":""api""}",71.8
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,24.9133,24.9133,24.9133,USD,"{""env"":""prod"",""team"":""web""}",41.9
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,16.6167,16.6167,16.6167,USD,"{""env"":""staging"",""team"":""web""}",18.6
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,16.0174,16.0174,16.0174,USD,"{""env"":""dev"",""team"":""platform""}",5.0
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,57.45,USD,On-Demand,57.4504,57.4504,57.4504,USD,"{""env"":""prod"",""team"":""data""}",66.3
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,12.44,USD,On-Demand,12.4356,12.4356,12.4356,USD,"{""env"":""prod"",""team"":""data""}",23.7
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,520.2,GB-Month,On-Demand,10.4035,10.4035,10.4035,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1879.9,GB-Month,On-Demand,37.5981,37.5981,37.5981,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,21.59,USD,On-Demand,21.5864,21.5864,21.5864,USD,"{""env"":""prod"",""team"":""api""}",59.3
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,11.83,USD,On-Demand,11.8322,11.8322,11.8322,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,14.89,USD,On-Demand,14.8865,14.8865,14.8865,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,40.75,USD,On-Demand,40.7526,40.7526,40.7526,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,26.2057,15.7234,15.7234,USD,"{""env"":""prod"",""team"":""web""}",68.6
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,28.4137,28.4137,28.4137,USD,"{""env"":""prod"",""team"":""api""}",68.9
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,17.0122,17.0122,17.0122,USD,"{""env"":""staging"",""team"":""web""}",13.8
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,77.89,USD,On-Demand,77.8917,77.8917,77.8917,USD,"{""env"":""prod"",""team"":""data""}",55.1
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,21.26,USD,On-Demand,21.2571,21.2571,21.2571,USD,"{""env"":""prod"",""team"":""api""}",31.3
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1388.1,GB-Month,On-Demand,27.7618,27.7618,27.7618,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1717.2,GB-Month,On-Demand,34.3435,34.3435,34.3435,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,20.1914,20.1914,20.1914,USD,"{""env"":""prod"",""team"":""web""}",43.7
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,9.3562,9.3562,9.3562,USD,"{""env"":""prod"",""team"":""api""}",31.1
acct-0001,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,32.28,USD,On-Demand,32.2809,32.2809,32.2809,USD,"{""env"":""prod"",""team"":""platform""}",
